	Text	Contains_hate
3863	اللهم انها قطعة من روحي يؤلمني ألمها يتعبني تعبها اللهم اشفِ امي شفاءاً لا يغادر سقماً اللهم يا منزل الشفاء ورافع البلاء و مجيب الدعاء يا من تعيد للمريض صحته ويا من تستجيب دعاء البائس اللهم اشفهِا و اشف عائلتي يامن بيدك الدواء يارب🤲🏻 #كورونا 😡	Not Hatefull
3864	#الشعوب_المضطهده عندي وصفه تقي العالم وتقيكم  من الكورونا خلال ساعه فلا تخافوا من الكورونا اتصوا معي خبركم ما العمل لتقوا انفسكم من الكورونا انا شغال ٢٤/٢٤٤ الوصفه ناجحه ١٠٠/١٠٠ 972522878900 ، وصفه لا شرقيه ولا غربيه ولا غبار عليها جاهز ان اناقشها امام كبار علماء الطب .	Not Hatefull
3865	#كورونا  اللهم بشرنا بزوال هذا الوباء وارفع عنا هذا الابتلاء وطهر الأرض منه واشفي مرضانا ومرضى المسلمين اجمعين إنك الغفور الرحيم. اللهم قلت وقولك الحق {وما كان الله معذبهم وهم يستغفرون}. فاللهم نستغفرك ونتوب إليك من جميع الذنوب والمعاصي.	Not Hatefull
3866	@BOUNTYALABBAR خخخخ حتي الجلب خايف منً كورونا	Not Hatefull
3867	بعد اعلان وزارة #الصحة عن خروج أول دفعة من الحجر الصحي بعد ثبوت خلوهم من فيروس #كورونا .. الدكتور عبداللطيف الخال يؤكد ضرورة بقائهم في المنزل لمدة أسبوع ومراقبة حالتهم الصحية . @MOPHQatar  https://t.co/3RGhXOR62v	Not Hatefull
3868	تخيل تبقا مستنى الكورونا تخلص وبعد ما تخلص وتيجي تنزل، تنزل ع دروس ٣ث	Not Hatefull
3869	الفرق بينك وبين اللي معو كورونا، انه هو عمل فحص وإنت لا.	Not Hatefull
3870	@malikaomar2430 نخلص من الكورونا  ان شاء الله و نشوف قصه الرئيس دي 😂😂	Not Hatefull
3871	#كورونا  خلونا نضحك شوية 😂😂😂  https://t.co/0IDonbcPmi	Not Hatefull
3872	هكذا تعقمون هواتفكم لتجنب كورونا  https://t.co/qL1D4uTc6G  https://t.co/K9F9nHJWEp	Not Hatefull
3873	@PureMariam هههههههههههههههههههه اي والله كله من كورونا😭	Not Hatefull
3874	﴿قُل لَن يُصيبَنا إِلّا ما كَتَبَ اللَّهُ لَنا﴾   الحمد لله على ما كان وعلى ماسيكون   تم تأكيد إصابة أمي بفايروس كورونا ..أسال الله العظيم ان يشفيها شفاءً لايغادره سقماً 🤲	Not Hatefull
3875	بعد أصبحت الكرة في ملعب المواطن والمقيم للحماية من مرض #كورونا اليكم أربع خطوات سهلة لتجنب الإصابة :  1- غسل اليدين بإستمرار (تعقيم) ' 2-استخدام الكمامات (دائما) ' 3-تجنب لمس الوجه (كاملاً) ' 4-تجنب الإزدحامات (التباعد)  https://t.co/ACroJl0QgD	Not Hatefull
3876	نقل الرئيس الجزائري عبد المجيد  #تبون  إلى ألمانيا لتلقي العلاج على خلفية إصابته بفيروس #كورونا	Not Hatefull
3877	صادق العزاء والمواساة لأسرة الفقيد وللوطن في هذا المصاب الجلل. نسأل الله له الرحمة والمغفرة ولاهله واحبته جميل الصبر والسلوان. ونسأله سبحانه أن يشفي كل مريض يتألم ويعاني. #عمان_تواجه_كورونا  https://t.co/oLU3sAxoF2	Not Hatefull
3878	@TaimAlshayeji ماكو مشكلة اهم شي يروح الوباء  😅	Not Hatefull
3879	«جلعاد»: بيانات إيجابية لفعالية دواء رمديسيفير على مرضى «كوفيد-19»   https://t.co/do5jpJ45hS	Not Hatefull
3880	نصائح لأصحاب الأمراض المزمنة لتجنب الإصابة بفيروس #كورونا  #وقاية_وأمان  #انت_مسؤول  #YouAreResponsible  https://t.co/YtgLtAMHx5	Not Hatefull
3881	"""قل من ينجيكم من ظلمات البر والبحر تدعونه تضرعا تدعونه تضرعا تدعونه تضرعا وخفية، لئن أنجانا من هذه لنكوننّ من الشاكرين.  قل الله ينجيكم منها ومن ""كل كرب"" ثم أنتم تشركون."" س. الأنعام  ممكن شوي نتأمل ونحس وناخذ الموضوع جد!  ممكن؟ #كورونا #الحظر_الكلي"	Not Hatefull
3882	استقبلت قوة الواجب من الحرس الوطني عدد من المواطنين الذين تم إجلائهم من لبنان ومصر والبحرين حيث سيقضون فترة الحجر الصحي الإلزامي حتى التأكد من خلوهم من الإصابة بفيروس كورونا  #الكويت  https://t.co/mh45mFIb5L	Not Hatefull
3883	عندي إحساس داخلي نفس ما جاء هذا الوباء فجأة بقدرة الله وحده وغيّر نمط حياتنا راح يروح فجأة وبقدرة الله وحده بترجع حياتنا نفس أول وأحسن . واثق جدًا في رحمة الله وكرمه ويارب يكون العيد عيدين يارب🙏❤️	Not Hatefull
3884	مبقاش فارق معايا ترجع حياتنا الطبيعية امتي قد ان ربنا ميوجعش قلبي ع حد من حبايبنا فاللهم بلغنا نهاية أزمة كورونا لا فاقدين ولا مفقودين يارب💙🤲	Not Hatefull
3885	#انا_عقود_اين_الوعود  عمال العقود الهشة في #الجزائر اهلكتنا #كورونا الادارة قيدة أحلامنا بقيود هشة لا تسمن ولا تغني من جوع  https://t.co/WUUhkpmWmm	Not Hatefull
3886	#بيان_هام: بعد اجتماع #المجلس_الأعلى_للأمن  برئاسة رئيس الجمهورية  السيد عبد المجيد تبون القائد الأعلى للقوات المسلحة وزير الدفاع الوطني ، لدراسة الوضعية الصحية في البلاد جراء انتشار #فيروس_كورونا،  أمر رئيس الجمهورية باتخاذ الإجراءات التالية فورًا:   https://t.co/SoNslvHBic  https://t.co/vuLgFxf9Tx	Not Hatefull
3887	أهم ما تحتاج معرفته عن لقاح موديرنا الجديد #لقاح_موديرنا #لقاح_مودرنا #لقاح_فايزر #لقاح_كورونا #علاج_كورونا #فيروس_كورونا  #كورونا #كوفيد١٩ #كوفيد_١٩ #كوفيد19 #كوفيد_19 #فيروس_كورونا_المستجد #كورونا_الجديد #الفيروس_التاجي   https://t.co/K8JMoKMfh8	Not Hatefull
3888	موديرنا و فايزر بدأوا في تطعيم المتطوعين للقاح كوفيد -19	Not Hatefull
3889	الشعب الكويتي طول اليوم بالشوارع وبالليل يروح يشوف احصائيات الكورونا  حسبالهم انتخابات	Not Hatefull
3890	حصاد #كورونا لهذا الأسبوع في برنامج #خلونا_نتعايش مع سميرة الحراصية   @00sumy00  https://t.co/L4UU8F4skw	Not Hatefull
3891	قبل ساعات تمت مغادرة 400 شخص مطار الملك عبدالعزيز بمدينة  جدة إلى الرياض و الدمام بعد خروجهم من الحجر الصحي وثبات خلوهم من فيروس كرونا والحمدلله  https://t.co/J6nscd2UDe	Not Hatefull
3892	سفارة الكويت في لندن: شهادة PCR لمن يرغب بالسفر إلى الكويت   • القادمون من جميع الوجهات سيخضعون إلى الحجر الصحي لمدة 14 يوماً  • عدد من المسافرين لم يلتزموا بالحصول على شهادة تثبت خلوهم من كورونا  https://t.co/fWWyBegKRx	Not Hatefull
3893	البيت الأبيض: لا أثار سلبية لهيدروكسي كلوروكين على #ترامب #أمريكا #ترامب #ترند #سمية_سواميناثان #صحة_ترامب #علاج_كورونا #كورونا #ماريا_فان_كيرخوفي #منظمة_الصحة_العالمية #هيدروكسي_كلوروكين  https://t.co/DR1o6HnCBF	Not Hatefull
3894	#الجزائر: وزير الصحة ينفي توزيع أو شراء #لقاح #كورونا في يناير المقبل   https://t.co/afhDbomkrJ  https://t.co/BvEA4cFOIR	Not Hatefull
3895	ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح ي رب الكورونا يروح.	Not Hatefull
3896	للوقاية و لتجنب الاصابة بفيروس كورونا عليك بالتالي:  ١- تجنب الاماكن المزدحمة و منها الجامعة  ٢- تجنب المشاوير الغير ضرورية مثل الجامعة  ٣- تجنب الاماكن المغلقة و خاصة صفوف الجامعة  ٤- تجنب الجامعة بشكل عام	Not Hatefull
3897	@El_Bilade #نداء_وطني ومطلب 42 مليون جزائري إلى السيد الرئيس تبون نريد تطبيق الحجر الصحي الشامل علي كامل التراب الوطني أي في 48 ولاية لمدة 10 أيام للخروج من أزمة فيروس كورونا بأخف الأضرار  #بارطاحي__في_كل_المجموعات_الجزائرية⁦🇩🇿⁩	Not Hatefull
3898	مع فجر يوم السبت،،،   اللهم انا نسألك ان ترفع عن وطننا الجزائر 🇩🇿وكل الشعوب العربية البلاء و الوباء و ان تحفظ شعبنا من كل سوء و مكروه 🤲	Not Hatefull
3899	"وافقت الولايات المتحدة الأمريكية على استخدام عقار الملاريا "" وامراض اخرى ""هيدروكسي كلوروكوين ""، فى علاج مصابى فيروس كورونا الجديد COVID-19.لوجود نتائج مخبرية مبدئية لنجاحه ولانه لا ضرر من اخذه مؤقتاً ووزارة الصحة بمصر تنفى ان يكون الدواء ذا فائدة  !!"	Not Hatefull
3900	هلق هيي أي نعم ممكن تكون مناورة تدريبية بس عملت إسهال للمنطقة كلها حتى الركب فرطت! 😅 #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان	Not Hatefull
